Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_1617ApprovedExceptionalCircumstance6,16-17 Approved Exceptional  Circumstance 6,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_BasicEntitlementTotal,Basic Entitlement Total,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_BasicEntitlementTotal,Basic Entitlement Total,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_TotalAllocation,Total Allocation,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_TotalAllocation,Total Allocation,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_1617ApprovedExceptionalCircumstance2Reservedforadditionalsparsitylumpsum,16-17 Approved Exceptional  Circumstance 2: Reserved for additional sparsity lump sum,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_1617ApprovedExceptionalCircumstance2Reservedforadditionalsparsitylumpsum,16-17 Approved Exceptional  Circumstance 2: Reserved for additional sparsity lump sum,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_AENTotal,AEN Total,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_AENTotal,AEN Total,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_SchoolFactorstotal,School Factors total,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_SchoolFactorstotal,School Factors total,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_NotionalSENBudget,Notional SEN Budget,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_NotionalSENBudget,Notional SEN Budget,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_PrimaryFunding,Primary Funding,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_PrimaryFunding,Primary Funding,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_SecondaryFunding,Secondary Funding,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_SecondaryFunding,Secondary Funding,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_1617MFGBudget,16-17 MFG Budget,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_1617MFGBudget,16-17 MFG Budget,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_1617MFGUnitValue,16-17 MFG Unit Value,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_1617MFGUnitValue,16-17 MFG Unit Value,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_1516MFGUnitValue,15-16 MFG Unit Value,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_1516MFGUnitValue,15-16 MFG Unit Value,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_MFGchange,MFG % change,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_MFGchange,MFG % change,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_MFGValueadjustment,MFG Value adjustment,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_MFGValueadjustment,MFG Value adjustment,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_1617PostMFGBudget,16-17 Post MFG Budget,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_1617PostMFGBudget,16-17 Post MFG Budget,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_1617PostMFGperpupilBudget,16-17 Post MFG per pupil Budget,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_1617PostMFGperpupilBudget,16-17 Post MFG per pupil Budget,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_YearonyearChange,Year on year % Change,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_YearonyearChange,Year on year % Change,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_Dedelegation,De-delegation,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_Dedelegation,De-delegation,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_PostDedelegationbudget,Post De-delegation budget,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_PostDedelegationbudget,Post De-delegation budget,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_1617MFGAdjustment,16-17 MFG Adjustment,Static
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,txt_1617MFGAdjustment,16-17 MFG Adjustment,Field
Academy Allocations,AY2017/18,Recoupment,RecoupmentNewISB,Recoupment New ISB,Dataset,Recoupment New ISB,Recoupment New ISB,lbl_1617ApprovedExceptionalCircumstance1ReservedforAdditionallumpsumforschoolsamalgamatedduringFY1516,16-17 Approved Exceptional  Circumstance 1: Reserved for Additional lump sum for schools amalgamated during  FY15-16,Static
