1,2018-04-13 09:06:04.813,928122266,122266,Wootton Primary School,Northamptonshire,928,Academy,Academy,0.000000,0.000000,1323163.11,1323163.110000,1323162.889452,1198163.11,1198163.110000,125000.000000,125000.00,125000.000000,0.000000,0.000000,125000.000000,125000.000000,125000.000000
1,2018-04-13 09:06:04.813,820999350,120406,Wootton Upper School,Bedford,822,Academy,Academy,0.000000,0.000000,4629866.26,4629866.260000,4629865.156064,4479866.26,4479866.260000,150000.000000,150000.00,150000.000000,0.000000,0.000000,150000.000000,150000.000000,150000.000000
1,2018-04-13 09:06:04.813,931515236,515236,Wootton-by-Woodstock Church of England (Aided) Primary School,Oxfordshire,931,Academy,Potential in year openers,0.000000,0.000000,302431.19,175658.663781,302431.189737,177431.19,103055.924055,125000.000000,125000.00,72602.739726,0.000000,0.000000,72602.739726,125000.000000,72602.739726
1,2018-04-13 09:06:04.813,119Wo108377,108377,Worcester Sixth Form College,Worcestershire,885,16-18 Provider,Sixth Form College,0.000000,0.000000,0.00,0.000000,0.000000,0.00,0.000000,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,2018-04-13 09:06:04.813,852508431,130852,Wordsworth Primary School,Southampton,852,Academy,Academy,0.000000,0.000000,2164217.46,2164217.460000,2164217.332221,2050017.46,2050017.460000,114200.000000,114200.00,114200.000000,0.000000,0.000000,114200.000000,114200.000000,114200.000000
1,2018-04-13 09:06:04.813,9658372ed9d,131866,Workington Academy,Cumbria,909,Academy,Academy,0.000000,0.000000,3482187.14,3482187.140000,3460302.062597,3307187.14,3307187.140000,175000.000000,175000.00,175000.000000,0.000000,0.000000,175000.000000,175000.000000,175000.000000
1,2018-04-13 09:06:04.813,891512408,133560,Worksop Priory Church of England Primary Academy,Nottinghamshire,891,Academy,Academy,0.000000,0.000000,853064.51,853064.510000,853064.424192,750413.56,750413.560000,102650.950000,100000.00,102650.950000,0.000000,0.000000,100000.000000,100000.000000,100000.000000
1,2018-04-13 09:06:04.813,813122741,122741,Worlaby Academy,North Lincolnshire,813,Academy,Academy,0.000000,0.000000,382262.83,382262.826168,382262.830839,253543.20,253543.200000,128719.626168,128719.63,128719.626168,0.000000,0.000000,128719.626168,119000.000000,119000.000000
1,2018-04-13 09:06:04.813,802505393,138403,Worle Community School,North Somerset,802,Academy,Potential in year openers,0.000000,0.000000,6658857.32,6658857.320000,6658857.954826,6533839.30,6533839.300000,125018.020000,125018.02,125018.020000,67416.691446,67416.691446,125018.020000,125018.020000,125018.020000
1,2018-04-13 09:06:04.813,802505351,139505,Worle Village Primary School,North Somerset,802,Academy,Academy,0.000000,0.000000,792582.74,792582.740000,792582.737482,667564.72,667564.720000,125018.020000,125018.02,125018.020000,7533.922418,7533.922418,125018.020000,125018.020000,125018.020000
1,2018-04-13 09:06:04.813,926514554,131165,Wormegay Church of England Primary School,Norfolk,926,Academy,Academy,0.000000,0.000000,195176.80,195176.800000,195176.797849,96908.80,96908.800000,98268.000000,98268.00,98268.000000,0.000000,0.000000,98268.000000,98268.000000,98268.000000
1,2018-04-13 09:06:04.813,370503811,138360,Worsbrough Bank End Primary School,Barnsley,370,Academy,Academy,0.000000,0.000000,912347.05,912347.050000,912347.049650,812347.05,812347.050000,100000.000000,100000.00,100000.000000,7764.821013,7764.821013,100000.000000,100000.000000,100000.000000
1,2018-04-13 09:06:04.813,469846c937d,133192,Worsley Bridge Primary School,Bromley,305,Academy,Academy,0.000000,0.000000,1695704.46,1695704.460000,1695704.611671,1565704.46,1565704.460000,130000.000000,130000.00,130000.000000,0.000000,0.000000,130000.000000,130000.000000,130000.000000
1,2018-04-13 09:06:04.813,D0418307952,123814,Worth Primary School,Cheshire East,895,Academy,Academy,0.000000,0.000000,750984.55,750984.550000,750984.615469,635984.55,635984.550000,115000.000000,115000.00,115000.000000,0.000000,0.000000,115000.000000,115000.000000,115000.000000
1,2018-04-13 09:06:04.813,380504271,134811,Worth Valley Primary School,Bradford,380,Academy,Academy,0.000000,0.000000,885293.50,885293.500000,885293.354572,710293.50,710293.500000,175000.000000,175000.00,175000.000000,0.000000,0.000000,175000.000000,175000.000000,175000.000000
1,2018-04-13 09:06:04.813,935515570,140723,Wortham Primary School,Suffolk,935,Academy,Academy,0.000000,0.000000,398105.64,166877.158685,398105.634879,284105.64,119090.857315,114000.000000,114000.00,47786.301370,2965.480000,1243.064219,47786.301370,114000.000000,47786.301370
1,2018-04-13 09:06:04.813,938122970,122970,Worthing High School,West Sussex,938,Academy,Academy,0.000000,0.000000,4083484.89,4083484.890000,4083278.902914,3933484.89,3933484.890000,150000.000000,150000.00,150000.000000,0.000000,0.000000,150000.000000,150000.000000,150000.000000
1,2018-04-13 09:06:04.813,802505379,505379,Wraxall Church of England Voluntary Aided Primary School,North Somerset,802,Academy,Potential in year openers,0.000000,0.000000,417065.60,242240.841644,417065.596618,292047.58,169627.635507,125018.020000,125018.02,72613.206137,3332.216517,1935.424388,72613.206137,125018.020000,72613.206137
1,2018-04-13 09:06:04.813,936515898,139976,Wray Common Primary School,Surrey,936,Academy,Academy,0.000000,0.000000,1699888.22,1415797.312000,1699888.234739,1562722.60,1301555.261370,137165.620000,135000.00,114242.050630,17315.760000,14421.893260,112438.356164,135000.000000,112438.356164
1,2018-04-13 09:06:04.813,855113696,113696,Wreake Valley Academy,Leicestershire,855,Academy,Academy,0.000000,0.000000,2885887.37,2885887.370000,2872083.333463,2735887.37,2735887.370000,150000.000000,150000.00,150000.000000,0.000000,0.000000,150000.000000,150000.000000,150000.000000
1,2018-04-13 09:06:04.813,302118676,118676,Wren Academy,Barnet,302,Academy,Academy,0.000000,0.000000,5581974.40,5581974.400000,5375851.136607,5459974.40,5459974.400000,122000.000000,122000.00,122000.000000,0.000000,0.000000,122000.000000,122000.000000,122000.000000
1,2018-04-13 09:06:04.813,P0431517223,124748,Wrenn School,Northamptonshire,928,Academy,Academy,0.000000,0.000000,4899725.07,4899725.070000,4899725.959859,4699725.07,4699725.070000,200000.000000,200000.00,200000.000000,0.000000,0.000000,200000.000000,125000.000000,125000.000000
1,2018-04-13 09:06:04.813,9c4d35e7803,134790,Wrenthorpe Academy,Wakefield,384,Academy,Academy,0.000000,0.000000,1137130.53,1137130.530000,1137130.534714,1021130.53,1021130.530000,116000.000000,116000.00,116000.000000,17718.978487,17718.978487,116000.000000,116000.000000,116000.000000
1,2018-04-13 09:06:04.813,800999351,120633,Writhlington School,Bath and North East Somerset,800,Academy,Academy,0.000000,0.000000,5082347.90,5082347.900000,5074435.372735,4965323.90,4965323.900000,117024.000000,117024.00,117024.000000,0.000000,0.000000,117024.000000,117024.000000,117024.000000
1,2018-04-13 09:06:04.813,886120709,120709,Wrotham School,Kent,886,Academy,Academy,0.000000,0.000000,2875969.70,2875969.700000,2875969.780463,2755969.70,2755969.700000,120000.000000,120000.00,120000.000000,0.000000,0.000000,120000.000000,120000.000000,120000.000000
1,2018-04-13 09:06:04.813,926514455,134457,Wroughton Infant Academy,Norfolk,926,Academy,Academy,0.000000,0.000000,1116169.02,1116169.020000,1116169.280287,1017901.02,1017901.020000,98268.000000,98268.00,98268.000000,0.000000,0.000000,98268.000000,98268.000000,98268.000000
1,2018-04-13 09:06:04.813,926514454,134524,Wroughton Junior Academy,Norfolk,926,Academy,Academy,0.000000,0.000000,1311636.01,1311636.010000,1311636.087513,1213368.01,1213368.010000,98268.000000,98268.00,98268.000000,0.000000,0.000000,98268.000000,98268.000000,98268.000000
1,2018-04-13 09:06:04.813,a0b1097ec99,138361,Wroxton Church of England Primary School,Oxfordshire,931,Academy,Academy,0.000000,0.000000,443403.06,443403.060000,443403.053192,318403.06,318403.060000,125000.000000,125000.00,125000.000000,0.000000,0.000000,125000.000000,125000.000000,125000.000000
1,2018-04-13 09:06:04.813,812122428,122428,Wybers Wood Academy,North East Lincolnshire,812,Academy,Academy,0.000000,0.000000,1464318.41,1464318.410000,1464318.259916,1362318.41,1362318.410000,102000.000000,102000.00,102000.000000,0.000000,0.000000,102000.000000,102000.000000,102000.000000
1,2018-04-13 09:06:04.813,373504106,134458,Wybourn Community Primary School,Sheffield,373,Academy,Academy,0.000000,0.000000,1629891.01,1629891.010000,1629891.139743,1469891.01,1469891.010000,160000.000000,160000.00,160000.000000,0.000000,0.000000,160000.000000,150000.000000,150000.000000
1,2018-04-13 09:06:04.813,895512792,138484,Wybunbury Delves CofE Primary School,Cheshire East,895,Academy,Academy,0.000000,0.000000,734104.35,734104.350000,734104.348387,619104.35,619104.350000,115000.000000,115000.00,115000.000000,2916.480000,2916.480000,115000.000000,115000.000000,115000.000000
1,2018-04-13 09:06:04.813,00fbb2f11b9,900077,Wyburns Primary School,Essex,881,Academy,Potential in year openers,0.000000,0.000000,0.00,0.000000,0.000000,0.00,0.000000,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,2018-04-13 09:06:04.813,881510738,510738,Wyburns Primary School,Essex,881,Academy,Potential in year openers,0.000000,0.000000,763681.73,508423.727094,763681.730196,613681.73,408560.713395,150000.000000,150000.00,99863.013699,8525.760000,5676.053918,99863.013699,150000.000000,99863.013699
1,2018-04-13 09:06:04.813,3d4c1d1e3be,139507,Wyburns Primary School,Essex,881,Academy,Academy,0.000000,0.000000,763681.73,508423.727094,763681.730196,613681.73,408560.713395,150000.000000,150000.00,99863.013699,8525.760000,5676.053918,99863.013699,150000.000000,99863.013699
1,2018-04-13 09:06:04.813,330501902,132280,Wychall Primary School,Birmingham,330,Academy,Academy,0.000000,0.000000,2060491.32,2060491.320000,2060490.865202,1910491.32,1910491.320000,150000.000000,150000.00,150000.000000,0.000000,0.000000,150000.000000,150000.000000,150000.000000
1,2018-04-13 09:06:04.813,014Bu113835,119742,Wycombe High School,Buckinghamshire,825,Academy,Academy,0.000000,0.000000,3988063.81,3988063.810000,3988064.094816,3861663.81,3861663.810000,126400.000000,126400.00,126400.000000,0.000000,0.000000,126400.000000,126400.000000,126400.000000
1,2018-04-13 09:06:04.813,886123373,123373,Wye School,Kent,886,Academy,Free School,0.000000,0.000000,2077091.85,2077091.850000,1675167.773746,1957091.85,1957091.850000,120000.000000,120000.00,120000.000000,0.000000,0.000000,120000.000000,120000.000000,120000.000000
1,2018-04-13 09:06:04.813,916999230,120415,Wyedean School and 6th Form Centre,Gloucestershire,916,Academy,Academy,0.000000,0.000000,3586052.05,3586052.050000,3586052.352619,3411052.05,3411052.050000,175000.000000,175000.00,175000.000000,0.000000,0.000000,175000.000000,175000.000000,175000.000000
1,2018-04-13 09:06:04.813,925589137,130420,Wygate Park Academy,Lincolnshire,925,Academy,Academy,0.000000,0.000000,573545.63,573545.630000,614806.079972,455535.63,455535.630000,118010.000000,118010.00,118010.000000,0.000000,0.000000,118010.000000,118010.000000,118010.000000
1,2018-04-13 09:06:04.813,936515747,515747,Wyke Primary School,Surrey,936,Academy,Potential in year openers,0.000000,0.000000,804309.08,271041.142026,804309.080481,651935.16,219693.218300,152373.920000,135000.00,51347.923726,7450.960000,2510.871452,45493.150685,135000.000000,45493.150685
1,2018-04-13 09:06:04.813,929514949,514949,WYLAM FIRST SCHOOL,Northumberland,929,Academy,Potential in year openers,0.000000,0.000000,497272.65,331060.969727,497272.649405,387272.65,257828.093015,110000.000000,110000.00,73232.876712,3637.761905,2421.852446,73232.876712,110000.000000,73232.876712
1,2018-04-13 09:06:04.813,060No113391,119481,Wymondham College,Norfolk,926,Academy,Academy,0.000000,0.000000,3896896.86,3896896.860000,3896897.321690,3721896.86,3721896.860000,175000.000000,175000.00,175000.000000,0.000000,0.000000,175000.000000,175000.000000,175000.000000
1,2018-04-13 09:06:04.813,926999247,120342,Wymondham High Academy ,Norfolk,926,Academy,Academy,0.000000,0.000000,5398614.06,5398614.060000,5398613.083557,5223614.06,5223614.060000,175000.000000,175000.00,175000.000000,0.000000,0.000000,175000.000000,175000.000000,175000.000000
1,2018-04-13 09:06:04.813,330501904,131218,Wyndcliffe Primary School,Birmingham,330,Academy,Academy,0.000000,0.000000,2725019.36,2725019.360000,2725019.379379,2527662.36,2527662.360000,197357.000000,197357.00,197357.000000,0.000000,0.000000,197357.000000,150000.000000,150000.000000
1,2018-04-13 09:06:04.813,865509139,131207,Wyndham Park Infants' School,Wiltshire,865,Academy,Academy,0.000000,0.000000,941774.43,941774.430000,941774.616073,856774.43,856774.430000,85000.000000,85000.00,85000.000000,0.000000,0.000000,85000.000000,85000.000000,85000.000000
1,2018-04-13 09:06:04.813,831120997,120997,Wyndham Primary Academy,Derby,831,Academy,Academy,0.000000,0.000000,1608694.28,1608694.280000,1608694.870799,1508694.28,1508694.280000,100000.000000,100000.00,100000.000000,0.000000,0.000000,100000.000000,100000.000000,100000.000000
1,2018-04-13 09:06:04.813,391504973,133747,Wyndham Primary School,Newcastle upon Tyne,391,Academy,Academy,0.000000,0.000000,793982.64,793982.640000,793982.582054,683982.64,683982.640000,110000.000000,110000.00,110000.000000,0.000000,0.000000,110000.000000,110000.000000,110000.000000
1,2018-04-13 09:06:04.813,27ad9b43a00,132670,Wynyard Church of England Primary School,Stockton-on-Tees,808,Academy,Free School,0.000000,0.000000,539320.07,539320.070000,447068.781183,369910.40,369910.400000,169409.670000,169409.67,169409.670000,0.000000,0.000000,169409.670000,169409.670000,169409.670000
1,2018-04-13 09:06:04.813,34aa1038d89,138252,Wyvern Academy,Darlington,841,Academy,Academy,0.000000,0.000000,2822567.23,2822567.230000,2822567.364942,2647567.23,2647567.230000,175000.000000,175000.00,175000.000000,0.000000,0.000000,175000.000000,175000.000000,175000.000000
1,2018-04-13 09:06:04.813,850121161,121161,Wyvern College,Hampshire,850,Academy,Academy,0.000000,0.000000,5561401.39,5561401.390000,5561402.678929,5401401.39,5401401.390000,160000.000000,160000.00,160000.000000,0.000000,0.000000,160000.000000,160000.000000,160000.000000
1,2018-04-13 09:06:04.813,860e49545c2,138485,Wyvern College,Wiltshire,865,Academy,Academy,0.000000,0.000000,1480517.31,1480517.310000,1480517.305899,1305517.31,1305517.310000,175000.000000,175000.00,175000.000000,3441.708092,3441.708092,175000.000000,175000.000000,175000.000000
1,2018-04-13 09:06:04.813,f2c1a5dbb35,590035,XP EAST,Doncaster,371,Academy,Free School,0.000000,0.000000,132428.02,132428.020000,0.000000,132428.02,132428.020000,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,2018-04-13 09:06:04.813,0b2afc7b295,139616,XP East,Doncaster,371,Academy,Free School,0.000000,0.000000,359935.86,359935.860000,209900.553651,239935.86,239935.860000,120000.000000,120000.00,120000.000000,0.000000,0.000000,120000.000000,120000.000000,120000.000000
1,2018-04-13 09:06:04.813,371130558,130558,XP School,Doncaster,371,Academy,Free School,0.000000,0.000000,1078748.98,1078748.980000,970146.359783,958748.98,958748.980000,120000.000000,120000.00,120000.000000,0.000000,0.000000,120000.000000,120000.000000,120000.000000
1,2018-04-13 09:06:04.813,27ef02916be,139881,Yanwath Primary School,Cumbria,909,Academy,Academy,0.000000,0.000000,605451.16,605451.160000,605451.171589,530451.16,530451.160000,75000.000000,75000.00,75000.000000,0.000000,0.000000,75000.000000,75000.000000,75000.000000
1,2018-04-13 09:06:04.813,909513221,131086,Yanwath Primary School,Cumbria,909,Academy,Academy,0.000000,0.000000,0.00,0.000000,0.000000,0.00,0.000000,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
