1,2018-04-13 08:51:14.280,886120709,120709,Wrotham School,Kent,886,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,926514455,134457,Wroughton Infant Academy,Norfolk,926,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,926514454,134524,Wroughton Junior Academy,Norfolk,926,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,a0b1097ec99,138361,Wroxton Church of England Primary School,Oxfordshire,931,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,812122428,122428,Wybers Wood Academy,North East Lincolnshire,812,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,373504106,134458,Wybourn Community Primary School,Sheffield,373,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,895512792,138484,Wybunbury Delves CofE Primary School,Cheshire East,895,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,00fbb2f11b9,900077,Wyburns Primary School,Essex,881,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,3d4c1d1e3be,139507,Wyburns Primary School,Essex,881,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,881510738,510738,Wyburns Primary School,Essex,881,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,330501902,132280,Wychall Primary School,Birmingham,330,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,014Bu113835,119742,Wycombe High School,Buckinghamshire,825,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,886123373,123373,Wye School,Kent,886,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,916999230,120415,Wyedean School and 6th Form Centre,Gloucestershire,916,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,925589137,130420,Wygate Park Academy,Lincolnshire,925,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,936515747,515747,Wyke Primary School,Surrey,936,Academy,Potential in year openers,17373.920000,0.000000
1,2018-04-13 08:51:14.280,929514949,514949,WYLAM FIRST SCHOOL,Northumberland,929,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,060No113391,119481,Wymondham College,Norfolk,926,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,926999247,120342,Wymondham High Academy ,Norfolk,926,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,330501904,131218,Wyndcliffe Primary School,Birmingham,330,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,865509139,131207,Wyndham Park Infants' School,Wiltshire,865,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,831120997,120997,Wyndham Primary Academy,Derby,831,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,391504973,133747,Wyndham Primary School,Newcastle upon Tyne,391,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,27ad9b43a00,132670,Wynyard Church of England Primary School,Stockton-on-Tees,808,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,34aa1038d89,138252,Wyvern Academy,Darlington,841,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,860e49545c2,138485,Wyvern College,Wiltshire,865,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,850121161,121161,Wyvern College,Hampshire,850,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,0b2afc7b295,139616,XP East,Doncaster,371,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,f2c1a5dbb35,590035,XP EAST,Doncaster,371,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,371130558,130558,XP School,Doncaster,371,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,27ef02916be,139881,Yanwath Primary School,Cumbria,909,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,909513221,131086,Yanwath Primary School,Cumbria,909,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,812121901,121901,Yarborough Academy,North East Lincolnshire,812,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,320119390,119390,YARDLEY PRIMARY SCHOOL,Waltham Forest,320,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,330123056,123056,Yardleys School,Birmingham,330,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,909513243,132022,Yarlside Academy,Cumbria,909,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,808129569,129569,Yarm Primary School,Stockton-on-Tees,808,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,330122947,122947,Yarnfield Primary School,Birmingham,330,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,9f9b290049a,139878,Yate Academy,South Gloucestershire,803,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,802505366,140470,Yatton Church of England Junior School,North Somerset,802,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,802505374,140471,Yatton Infant School,North Somerset,802,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,043He118310,119906,Yavneh College,Hertfordshire,919,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,fdd4dfb7c39,134406,Yavneh Primary School,Hertfordshire,919,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,878119654,119654,YEALMPTON PRIMARY SCHOOL,Devon,878,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,802505392,131372,Yeo Moor Primary School,North Somerset,802,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,878510007,139508,Yeoford Community Primary School,Devon,878,Academy,Academy,0.000000,9166.666667
1,2018-04-13 08:51:14.280,351119578,119578,YESOIDAY HATORAH SCHOOL,Bury,351,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,330501808,133744,Yew Tree Community Junior and Infant School (NC),Birmingham,330,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,909513251,132368,Yewdale School,Cumbria,909,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,373120453,120453,Yewlands Academy,Sheffield,373,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,816506346,506346,York High School,York,816,Academy,Potential in year openers,0.000000,0.000000
1,2018-04-13 08:51:14.280,860508944,133478,Yoxall St Peter's CofE (VC) Primary School,Staffordshire,860,Academy,Academy,0.000000,833.110467
1,2018-04-13 08:51:14.280,935515571,138164,Yoxford & Peasenhall Primary Academy,Suffolk,935,Academy,Academy,0.000000,55273.696262
1,2018-04-13 08:51:14.280,831122100,122100,Zaytouna Primary School,Derby,831,Academy,Free School,0.000000,0.000000
1,2018-04-13 08:51:14.280,807505567,134144,ZETLAND PRIMARY SCHOOL,Redcar and Cleveland,807,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,865129864,129864,Zouch Academy,Wiltshire,865,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,919513997,131079,Windhill21,Hertfordshire,919,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,936515790,140640,Windlesham Village Infant School,Surrey,936,Academy,Academy,699.140000,0.000000
1,2018-04-13 08:51:14.280,908127710,127710,Windmill Hill Academy,Cornwall,908,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,373504141,140119,Windmill Hill Primary School,Sheffield,373,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,892122939,122939,Windmill L.E.A.D. Academy,Nottingham,892,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,872126512,126512,Windmill Primary School,Wokingham,872,Academy,Academy,0.000000,0.000000
1,2018-04-13 08:51:14.280,894512675,140666,Windmill Primary School,Telford and Wrekin,894,Academy,Academy,0.000000,0.000000
